ID	Name	ID	Buy Vol	Buy Avg	Buy Max	Buy Min	Buy StdDev	Buy Median	Buy Percentile	Sell Vol	Sell Avg	Sell Max	Sell Min	Sell StdDev	Sell Median	Sell Percentile							30002659
20416	Datacore - Nanite Engineering	20416	10,082.00	82,086.35	89,000.04	50,017.21	16,186.18	88,050.00	89,000.04	40,790.00	152,530.15	259,999.98	106,499.99	30,324.47	115,983.82	106,500.00							
20417	Datacore - Electromagnetic Physics	20417	13,000.00	66,306.71	82,500.18	30,000.00	23,283.35	57,500.02	82,500.18	30,022.00	122,427.56	168,999.18	89,968.94	25,382.73	103,549.37	89,968.95							
20418	Datacore - Electronic Engineering	20418	22,950.00	77,160.87	82,503.51	50,001.07	9,748.07	79,000.31	82,503.39	23,227.00	118,350.33	156,998.90	89,998.91	15,600.49	108,899.00	89,998.94							
20419	Datacore - Graviton Physics	20419	20,354.00	88,047.47	110,003.10	50,001.10	17,433.01	89,651.56	110,003.10	7,836.00	151,787.08	190,000.01	129,499.00	16,438.50	155,416.96	129,499.90							
20420	Datacore - Rocket Science	20420	12,500.00	81,458.08	108,925.01	41,000.33	29,604.32	108,363.39	108,925.00	6,684.00	175,812.76	199,999.99	135,000.00	18,939.85	199,999.99	138,449.04							
20421	Datacore - Amarrian Starship Engineering	20421	15,500.00	64,770.21	67,150.04	50,299.01	7,544.03	67,150.02	67,150.04	15,212.00	98,116.97	138,999.99	79,000.00	20,562.18	91,296.66	79,996.15							
20423	Datacore - Nuclear Physics	20423	20,271.00	82,543.03	89,000.01	55,001.48	13,067.03	87,540.00	88,438.82	5,615.00	123,895.74	126,887.50	120,000.00	2,178.13	123,487.99	123,468.87							
20424	Datacore - Mechanical Engineering	20424	26,360.00	44,592.27	50,000.00	30,000.00	6,831.61	44,145.16	50,000.00	28,368.00	98,936.33	109,297.71	56,443.99	19,361.81	109,297.71	56,468.80							
20425	Datacore - Offensive Subsystems Engineering	20425	32,000.00	10.17	10.20	10.01	0.08	10.17	10.20	9,697.00	16,764.78	17,499.00	11,998.00	1,936.69	17,299.99	14,295.35							
21009	Capital Propulsion Engine	21009	293.00	2,922,872.44	3,000,304.16	2,312,999.92	256,127.79	3,000,251.84	3,000,304.16	32.00	11,999,187.49	12,000,000.00	11,998,999.98	433.02	11,999,500.00	11,998,999.98							
21011	Capital Turret Hardpoint	21011	180.00	2,510,006.28	2,510,007.28	2,510,004.14	1.21	2,510,007.00	2,510,007.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
21013	Capital Sensor Cluster	21013	190.00	3,212,478.61	3,500,308.29	2,506,000.02	370,555.42	3,003,151.05	3,500,308.29	35.00	8,500,000.00	8,500,000.00	8,500,000.00	0.00	8,500,000.00	8,500,000.00							
21017	Capital Armor Plates	21017	150.00	4,426,671.74	5,000,000.43	4,300,007.59	296,738.73	4,350,004.80	5,000,000.43	64.00	10,296,874.24	11,000,000.00	9,999,998.88	400,000.43	9,999,998.93	9,999,998.88							
21019	Capital Capacitor Battery	21019	282.00	3,065,278.44	3,212,019.39	2,310,300.02	314,742.09	3,210,002.00	3,212,016.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
21021	Capital Power Generator	21021	173.00	3,008,547.14	3,100,004.66	2,220,999.02	351,602.07	3,100,004.59	3,100,004.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
21023	Capital Shield Emitter	21023	118.00	2,956,107.96	3,000,120.00	2,350,999.01	281,075.45	3,000,112.45	3,000,120.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
21025	Capital Jump Drive	21025	267.00	3,712,448.95	8,000,000.01	2,510,000.01	2,148,535.08	3,500,104.00	8,000,000.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
21027	Capital Cargo Bay	21027	302.00	2,923,618.29	3,001,000.55	2,700,098.91	130,006.16	3,000,000.41	3,001,000.55	11.00	13,000,545.75	13,001,000.55	13,000,000.00	500.28	13,001,000.55	13,000,000.00							
21029	Capital Drone Bay	21029	183.00	2,513,790.35	2,515,427.13	2,512,410.77	1,416.88	2,512,733.83	2,515,427.13	3.00	7,499,333.00	7,499,999.00	7,499,000.00	499.50	7,499,499.50	7,499,000.00							
21035	Capital Computer System	21035	188.00	4,000,003.50	4,000,009.94	4,000,001.29	3.85	4,000,001.41	4,000,009.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
21037	Capital Construction Parts	21037	219.00	5,373,404.18	7,896,000.00	2,375,500.01	1,969,857.33	3,969,750.01	7,896,000.00	283.00	9,235,036.03	9,757,691.63	9,125,000.00	267,879.75	9,312,449.49	9,125,000.00							
21039	Capital Siege Array	21039	150.00	2,120,000.22	2,120,000.22	2,120,000.21	0.01	2,120,000.22	2,120,000.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
21041	Capital Launcher Hardpoint	21041	150.00	2,200,003.80	2,200,004.56	2,200,003.34	0.54	2,200,003.50	2,200,004.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
21073	Sleeper Split Cables	21073	600.00	226.51	226.52	226.45	0.04	226.49	226.52	11.00	249,994.09	249,994.98	249,994.00	0.49	249,994.49	249,994.00							
21074	Talocan Sketch Books	21074	74.00	913,304.09	1,390,013.39	201,072.75	497,000.86	650,000.00	1,390,013.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
21075	Talocan Molecule Binder	21075	600.00	20.81	20.82	20.75	0.04	20.79	20.82	1.00	165,000.00	165,000.00	165,000.00	0.00	165,000.00	165,000.00							
21076	Talocan Stasis Inverter	21076	150.00	6,902.26	6,902.26	6,902.25	0.01	6,902.26	6,902.26	6.00	2,489,997.80	2,490,000.00	2,489,996.95	1.24	2,489,997.46	2,489,996.95							
21077	Talocan Info Shards	21077	0.00	0.00	0.00	0.00	0.00	0.00	0.00	19.00	929,997.43	999,998.00	40,000.13	341,486.68	999,997.50	40,000.13							
21078	Talocan Reflective Sheets	21078	280.00	45,717.19	80,008.05	32,001.00	22,630.49	32,001.00	80,008.05	1.00	450,000.00	450,000.00	450,000.00	0.00	450,000.00	450,000.00							
21079	Talocan Perpetual Clock	21079	50.00	501.05	501.05	501.05	0.00	501.05	501.05	12.00	468,249.67	490,000.00	450,000.00	15,136.03	474,999.99	450,000.00							
21080	Talocan Solid Atomizer	21080	1,050.00	3,201.13	3,201.13	3,201.10	0.02	3,201.12	3,201.13	2.00	475,000.00	500,000.00	450,000.00	25,000.00	475,000.00	450,000.00							
21081	Talocan Mechanical Gears	21081	20.00	1,000.00	1,000.00	1,000.00	0.00	1,000.00	1,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
21082	Talocan System Interface Unit	21082	50.00	278,008.05	278,008.05	278,008.05	0.00	278,008.05	278,008.05	6.00	1,503,916.33	3,500,000.00	632,499.00	989,237.75	995,499.50	632,499.00							
21084	Talocan Mathematical Schematics	21084	30.00	191,000.03	191,000.05	191,000.00	0.02	191,000.03	191,000.05	9.00	5,243,888.88	15,250,000.00	445,000.00	5,451,783.92	7,500,000.00	445,000.00							
21085	Talocan Automation Accounts	21085	50.00	34,009.05	34,009.05	34,009.05	0.00	34,009.05	34,009.05	5.00	268,399.99	400,000.00	170,000.00	87,511.37	299,999.95	170,000.00							
21086	Talocan Partition Plates	21086	176.00	105,934.85	172,202.05	75,010.00	48,595.44	75,010.16	172,202.05	9.00	1,830,000.00	1,830,000.00	1,830,000.00	0.00	1,830,000.00	1,830,000.00							
21087	Talocan Intricate Formulas	21087	150.00	1,294.69	1,295.03	1,294.00	0.51	1,294.51	1,295.03	53.00	4,999,998.16	4,999,998.99	4,999,996.92	0.86	4,999,998.49	4,999,997.94							
21088	Talocan Stasis Deflector	21088	33.00	3,664,797.16	3,795,100.30	3,595,100.01	82,915.68	3,595,100.12	3,795,100.30	6.00	21,931,999.83	31,998,998.99	14,000,000.00	7,284,816.01	18,547,499.99	14,000,000.00							
21089	Talocan Ignition Device	21089	50.00	1,000.40	1,000.40	1,000.40	0.00	1,000.40	1,000.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
21568	Sleeper Data Interface Protocol	21568	150.00	14,802.35	22,205.05	11,101.00	5,552.03	11,101.00	22,205.05	3.00	196,666.33	200,000.00	190,000.00	4,713.81	199,999.00	190,000.00							
21569	Sleeper Profound Research Notes	21569	25.00	40,512,002.26	56,000,002.04	2,800,000.00	17,793,739.08	50,000,002.67	56,000,002.04	2.00	81,550,001.01	82,099,999.99	81,000,002.02	549,998.98	81,550,001.01	81,000,002.02							
21570	Sleeper Manuscripts	21570	127.00	18,500.24	200,000.00	1,001.12	83,449.92	10,750.05	21,698.21	1.00	1,000,000.00	1,000,000.00	1,000,000.00	0.00	1,000,000.00	1,000,000.00							
21571	Sleeper Technical Schematics	21571	256.00	8,678.84	8,753.14	8,403.18	154.57	8,626.65	8,753.14	4.00	294,750.00	500,000.00	89,000.00	193,511.99	90,000.00	89,000.00							
21572	Sleeper Data Crystals	21572	106.00	18,779.88	18,780.05	18,777.01	1.52	18,778.53	18,780.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
21584	Sleeper Micro Circuits	21584	203.00	5,006.93	5,006.97	5,006.81	0.07	5,006.90	5,006.97	3.00	483,333.33	500,000.00	450,000.00	25,000.00	500,000.00	450,000.00							
21585	Sleeper Cryo Batteries	21585	153.00	4,002.34	4,002.45	4,002.28	0.07	4,002.28	4,002.45	3.00	333,334.37	400,002.05	199,999.00	100,001.53	400,002.05	199,999.00							
21586	Sleeper Virtual Energizer	21586	70.00	126,006.22	126,006.28	126,006.20	0.04	126,006.20	126,006.28	1.00	425,999.95	425,999.95	425,999.95	0.00	425,999.95	425,999.95							
21587	Electronic Link	21587	0.00	0.00	0.00	0.00	0.00	0.00	0.00	27,159.00	233.71	299.97	44.00	70.92	245.50	103.53							
21588	Spare Parts	21588	1,122,641.00	5.83	5.86	5.83	0.01	5.83	5.86	13,551.00	1,084.92	1,103.00	900.00	73.60	1,103.00	942.86							
21589	Power Couplings	21589	954,623.00	5.88	5.88	5.88	0.00	5.88	5.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
21590	Armor Blocks	21590	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16,145.00	1,758.37	2,137.00	51.68	735.88	2,137.00	1,125.24							
21591	Computer Chips	21591	18,537.00	6.04	6.06	6.02	0.02	6.02	6.06	700.00	2,732.79	3,300.00	1,989.99	607.21	3,255.00	1,989.99							
21592	Electric Conduit	21592	100,000.00	6.45	6.45	6.45	0.00	6.45	6.45	755.00	303.54	2,100.00	149.95	708.05	348.50	149.95							
21593	Mechanic Parts	21593	999,422.00	7.95	7.95	7.95	0.00	7.95	7.95	565.00	67.37	69.99	66.95	1.12	67.40	66.95							
21594	Energy Cells	21594	0.00	0.00	0.00	0.00	0.00	0.00	0.00	473.00	249.96	250.00	249.95	0.02	249.95	249.95							
21595	Construction Alloy	21595	0.00	0.00	0.00	0.00	0.00	0.00	0.00	379.00	137.31	149.00	132.95	5.24	135.00	132.95							
21596	Data Processor	21596	1,000,000.00	1.67	1.67	1.67	0.00	1.67	1.67	178.00	345.41	346.00	344.95	0.48	345.00	344.95							
21719	Sleeper Hyperbooster	21719	20.00	2,188,332.84	3,255,500.01	2,000,008.92	591,844.01	2,000,009.64	3,255,500.01	5.00	14,799,999.98	17,999,999.98	9,999,999.99	3,919,183.57	17,999,999.94	9,999,999.99							
21720	Sleeper Thermal Regulator	21720	63.00	135,005.02	135,005.30	135,003.62	0.72	135,005.30	135,005.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
21721	Sleeper Heat Nullifying Coil	21721	200.00	11,637.37	20,004.79	3,270.00	7,888.83	20,004.70	20,004.79	83.00	797,891.56	999,999.99	350,000.00	246,357.84	999,999.99	489,423.08							
21722	Sleeper Nanite Cluster	21722	136.00	1,387,905.48	2,032,242.95	923,003.58	554,618.36	923,004.84	2,032,242.93	14.00	6,601,680.42	7,500,000.00	4,098,997.94	1,513,522.31	7,500,000.00	4,098,997.94							
21723	Sleeper Reintegration Control	21723	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.00	6,336,858.59	8,000,000.00	860,011.15	2,612,543.47	7,999,000.00	860,011.15							
21724	Guristas Heavy Weapon Console	21724	104.00	227,374.68	280,007.05	100,019.02	83,005.56	280,002.05	280,002.33	1.00	20,000,000.00	20,000,000.00	20,000,000.00	0.00	20,000,000.00	20,000,000.00							
21725	Guristas Medium Weapon Console	21725	119.00	889,362.79	1,330,000.00	200,000.01	422,376.07	910,000.00	1,330,000.00	1.00	2,000,000.00	2,000,000.00	2,000,000.00	0.00	2,000,000.00	2,000,000.00							
21726	Guristas Light Weapon Console	21726	20.00	31,000.00	31,000.00	31,000.00	0.00	31,000.00	31,000.00	7.00	3,112,856.27	3,500,000.00	789,999.00	1,173,464.56	3,499,998.99	789,999.00							
21727	Guristas Gravity Focuser	21727	70.00	57,144.15	200,002.02	1.00	100,000.51	1.00	200,002.02	3.00	548,666.33	600,000.00	500,000.00	40,868.37	545,999.00	500,000.00							
21728	Guristas Graviton Hardening	21728	70.00	310,000.06	310,000.07	310,000.06	0.01	310,000.06	310,000.07	61.00	1,758,062.15	1,899,999.99	900,000.00	327,862.00	1,849,000.00	1,025,000.00							
21729	Angel Advanced Trigger Mechanism	21729	749.00	156.10	158.06	133.02	10.58	157.04	158.06	26.00	1,890,346.15	1,999,000.00	800,000.00	433,295.01	1,974,500.00	1,150,000.00							
21730	Angel Standard Trigger Mechanism	21730	295.00	116.45	116.60	116.20	0.18	116.55	116.60	1.00	5,000,000.00	5,000,000.00	5,000,000.00	0.00	5,000,000.00	5,000,000.00							
21731	Angel Simple Trigger Mechanism	21731	120.00	7,421.72	8,706.05	1,000.06	3,852.99	4,853.05	8,706.05	14.00	1,154,281.86	1,380,000.00	729,978.99	236,835.62	1,380,000.00	729,978.99							
21732	Angel Spatial Analyzer	21732	50.00	1.00	1.00	1.00	0.00	1.00	1.00	14.00	4,700,000.00	5,000,000.00	2,800,000.00	993,310.96	5,000,000.00	2,800,000.00							
21733	Angel Dynamic Calibrator	21733	42.00	453,773.76	454,012.15	453,011.03	471.92	454,012.10	454,012.15	1.00	30,450,000.00	30,450,000.00	30,450,000.00	0.00	30,450,000.00	30,450,000.00							
22428	Redeemer	22428	6.00	769,668,831.42	772,004,017.30	763,000,001.00	3,497,246.82	772,002,000.00	772,004,017.30	8.00	1,009,624,999.32	1,098,999,999.98	993,000,000.00	34,062,213.52	994,999,999.50	993,000,000.00							
22430	Sin	22430	8.00	691,118,858.98	884,000,535.03	949,786.54	290,384,586.42	810,000,006.24	884,000,535.03	31.00	994,741,842.31	1,088,999,977.98	934,999,998.99	51,737,472.51	994,999,844.00	934,999,999.00							
22436	Widow	22436	17.00	843,495,419.75	873,105,719.76	700,000,000.00	42,808,508.13	868,552,927.14	873,105,719.76	11.00	1,222,854,545.35	1,350,000,000.00	1,150,000,000.00	64,572,276.17	1,188,000,000.00	1,150,000,000.00							
22440	Panther	22440	3.00	730,673,333.34	842,020,000.00	600,000,000.02	99,744,874.99	750,000,000.00	842,020,000.00	8.00	973,112,780.88	1,090,000,000.00	946,973,999.98	46,072,039.00	948,499,999.98	946,973,999.98							
22442	Eos	22442	4.00	286,250,066.04	315,000,088.06	200,000,000.00	49,796,498.84	315,000,088.05	315,000,088.06	12.00	363,815,963.02	379,000,000.00	344,898,999.99	14,639,745.79	360,000,000.00	344,898,999.99							
22444	Sleipnir	22444	23.00	276,100,375.75	282,108,130.02	230,000,000.00	12,241,120.91	282,101,618.19	282,108,130.02	44.00	339,583,936.98	361,795,511.01	329,950,000.00	12,931,684.65	329,999,989.83	329,987,476.49							
22446	Vulture	22446	13.00	329,406,969.77	330,000,000.00	329,000,000.00	291,099.60	329,465,650.00	330,000,000.00	10.00	395,550,426.74	480,000,000.00	368,999,965.70	35,353,173.48	399,899,845.00	368,999,965.70							
22448	Absolution	22448	6.00	285,761,715.91	293,140,000.01	249,000,000.00	19,094,532.85	293,075,147.73	293,140,000.01	11.00	320,636,357.95	399,999,999.00	309,999,998.47	30,769,720.39	313,000,000.00	309,999,998.47							
22452	Heretic	22452	37.00	33,049,668.58	33,085,928.62	33,019,565.28	31,435.61	33,024,904.76	33,085,928.62	37.00	51,117,321.14	53,789,034.70	48,996,940.91	1,784,938.13	51,000,000.01	48,996,940.91							
22456	Sabre	22456	20.00	42,799,900.67	43,301,002.00	42,501,000.73	387,569.32	42,553,200.99	43,301,002.00	46.00	53,591,603.86	62,239,979.97	51,499,999.95	3,246,863.30	52,552,997.46	52,026,497.47							
22460	Eris	22460	6.00	40,000,253.19	40,000,256.15	40,000,238.44	8.35	40,000,256.14	40,000,256.15	32.00	52,984,017.61	62,772,829.97	45,670,274.96	7,406,160.76	48,625,000.00	45,670,274.97							
22464	Flycatcher	22464	29.00	49,929,395.10	50,117,000.00	49,049,313.87	470,054.94	50,116,000.07	50,116,337.11	18.00	71,666,665.49	71,999,998.99	69,999,997.97	942,809.52	71,999,998.99	69,999,997.97							
22466	Astarte	22466	13.00	310,913,990.33	311,602,000.00	309,000,004.42	1,130,012.63	311,600,000.00	311,602,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
22468	Claymore	22468	17.00	267,556,450.01	270,043,000.01	235,031,224.36	9,266,804.89	270,031,000.02	270,043,000.01	14.00	339,285,709.44	339,999,999.74	337,999,986.89	942,815.09	339,999,999.74	337,999,986.89							
22470	Nighthawk	22470	8.00	275,008,500.27	283,314,000.08	254,000,000.02	10,491,364.85	281,610,000.50	283,314,000.08	11.00	335,817,243.08	345,000,000.00	328,997,949.98	7,148,542.34	335,000,000.00	328,997,949.98							
22474	Damnation	22474	6.00	263,407,387.04	264,611,000.00	262,111,111.11	954,455.56	263,500,050.00	264,611,000.00	21.00	373,379,992.30	415,000,000.00	317,994,991.99	38,506,215.54	414,500,000.00	317,994,997.00							
22544	Hulk	22544	25.00	206,139,416.36	213,006,007.43	201,011,026.19	5,044,681.57	201,011,286.11	213,005,251.86	65.00	245,395,932.53	275,000,000.00	231,499,999.00	12,614,015.05	232,000,000.00	231,499,999.25							
22546	Skiff	22546	29.00	160,602,307.84	164,558,001.04	147,044,962.23	5,508,755.75	163,002,044.13	164,558,001.04	73.00	185,984,245.01	219,000,000.00	181,925,000.00	11,941,681.08	182,999,998.50	181,962,500.00							
22548	Mackinaw	22548	40.00	184,912,954.55	191,119,841.21	150,000,000.09	7,884,163.33	190,655,369.37	191,119,831.16	67.00	248,656,386.20	255,000,000.00	245,999,316.50	2,350,322.05	245,999,801.99	245,999,316.50							
23128	Yan Jung Crystal Cylinder	23128	100.00	1,000,000.00	1,000,000.00	1,000,000.00	0.00	1,000,000.00	1,000,000.00	68.00	9,479,411.66	11,099,999.83	6,999,999.99	1,715,371.61	11,099,999.83	7,000,000.00							
23129	Yan Jung Paradox Box	23129	110.00	190,909.15	200,000.07	100,000.00	50,000.04	150,000.04	200,000.07	128.00	620,912.47	2,000,000.00	294,999.99	459,826.71	597,999.99	530,937.49							
23130	Yan Jung Thunder Kite	23130	1,150.00	295,569.57	302,205.01	251,000.00	23,906.06	302,205.01	302,205.01	4.00	1,025,277.75	1,800,000.00	590,000.00	494,441.55	855,555.50	590,000.00							
23131	Yan Jung Void Machine	23131	150.00	32,060.02	32,060.05	32,060.00	0.02	32,060.00	32,060.05	23.00	104,173.04	270,000.00	48,999.99	90,123.96	74,998.00	48,999.99							
23132	Yan Jung Tachyon Stetoscope	23132	14.00	13,038,571.70	15,050,000.05	8,010,000.82	3,519,999.62	11,530,000.44	15,050,000.05	4.00	63,237,499.25	69,900,000.00	59,050,002.00	4,271,617.10	61,999,997.50	59,050,002.00							
23133	Takmahl Phrenic Appendix	23133	1,116.00	38,961.27	505,510.00	953.01	146,639.13	953.01	475,992.45	16.00	2,973,112.50	3,950,000.00	1,200,000.00	787,169.21	2,750,500.00	1,200,000.00							
23134	Takmahl Dynamic Gauge	23134	23.00	2,539,135.24	3,440,000.00	1,500,011.05	830,470.01	3,000,000.00	3,440,000.00	14.00	11,072,856.77	14,500,000.00	7,999,999.00	2,121,185.34	11,476,999.48	7,999,999.00							
23135	Takmahl Gyro Ballast	23135	150.00	36,667.35	80,000.05	15,001.00	32,499.53	15,001.00	80,000.05	12.00	489,349.77	2,700,000.00	129,999.99	747,098.38	294,949.66	129,999.99							
23136	Takmahl Biodroid Controller	23136	100.00	20,210.05	20,210.05	20,210.05	0.00	20,210.05	20,210.05	45.00	5,237,777.78	6,750,000.00	100,000.00	1,999,253.33	6,750,000.00	1,466,666.67							
23137	Takmahl Quantum Sphere	23137	37.00	3,528,648.76	5,000,000.16	150,000.00	1,779,118.94	3,080,000.15	5,000,000.16	5.00	34,600,000.00	59,000,000.00	22,999,999.99	13,690,872.87	28,000,000.00	22,999,999.99							
23138	Yan Jung Null Shell	23138	125.00	161,360.19	161,400.20	161,200.14	100.03	161,300.17	161,400.20	102.00	1,590,107.75	1,600,000.00	1,499,099.00	50,450.50	1,600,000.00	1,499,099.00							
23139	Yan Jung Glass Scale	23139	6.00	625,000.56	625,000.56	625,000.56	0.00	625,000.56	625,000.56	57.00	2,552,313.88	2,600,000.00	2,395,000.00	77,039.07	2,600,000.00	2,398,353.73							
23140	Yan Jung Plenary Wire	23140	1,000.00	511.22	511.22	511.22	0.00	511.22	511.22	11.00	96,363.64	100,000.00	60,000.00	18,856.18	100,000.00	60,000.00							
23141	Yan Jung Silk Armor	23141	2,000.00	1,003.11	1,003.11	1,003.10	0.00	1,003.11	1,003.11	173.00	54,417.46	500,000.00	22,222.00	167,089.54	127,499.50	49,777.78							
23142	Yan Jung Nano Fabric	23142	100.00	9,000.09	9,000.09	9,000.09	0.00	9,000.09	9,000.09	13.00	34,307.66	70,000.00	21,999.94	19,031.68	22,000.00	21,999.94							
23143	Takmahl Diamond Rod	23143	3,050.00	956.24	961.22	951.00	4.22	953.62	961.22	139.00	264,430.75	348,500.03	99,998.91	90,208.11	300,000.00	99,998.92							
23144	Takmahl Cohere Cord	23144	1,065.00	1,251.09	1,251.10	1,250.21	0.42	1,251.10	1,251.10	22.00	650,672.23	727,000.00	167,262.95	263,862.50	727,000.00	167,262.95							
23145	Takmahl Solid Mox	23145	1,099.00	9,002.21	9,002.40	9,001.09	0.59	9,002.25	9,002.26	28.00	239,998.71	239,999.00	239,996.00	1.25	239,999.00	239,996.00							
23146	Takmahl Magnetic Slab	23146	11,100.00	126.14	127.27	126.02	0.57	126.02	127.27	73.00	237,279.44	240,000.00	41,400.00	93,620.70	240,000.00	237,279.44							
23147	Takmahl Tri-polished Lens	23147	350.00	107,000.01	107,000.05	107,000.00	0.03	107,000.00	107,000.05	9.00	606,666.08	1,299,998.99	339,999.00	319,939.05	594,999.97	339,999.00							
23148	Blood Raider Limited Ballistic Control	23148	100.00	6,150.05	6,150.05	6,150.05	0.00	6,150.05	6,150.05	5.00	4,109,799.98	20,000,000.00	99,999.95	8,595,519.20	174,500.00	99,999.95							
23149	Blood Raider Regular Ballistic Control	23149	16.00	5,500,193.57	8,000,525.28	4,000,002.12	1,885,858.75	4,000,002.12	8,000,525.28	2.00	12,999,999.50	13,000,000.00	12,999,999.00	0.50	12,999,999.50	12,999,999.00							
23150	Blood Raider Extreme Ballistic Control	23150	3.00	1,505,011.00	1,505,011.00	1,505,011.00	0.00	1,505,011.00	1,505,011.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
23151	Blood Raider Weapon Integration Unit	23151	600.00	1,000.31	1,000.31	1,000.30	0.00	1,000.31	1,000.31	10.00	1,036,999.69	1,500,000.00	295,000.00	442,274.18	1,000,000.00	295,000.00							
23152	Blood Raider Power Redistributor	23152	35.00	7,181,480.16	8,005,500.00	6,751,556.10	591,113.63	6,751,556.10	8,005,500.00	2.00	18,500,000.00	20,000,000.00	17,000,000.00	1,500,000.00	18,500,000.00	17,000,000.00							
23153	Serpentis Plain Target Guider	23153	3,600.00	1,358.46	1,438.25	151.00	501.30	1,409.00	1,438.25	93.00	505,816.92	1,000,000.00	183,998.00	251,651.14	549,999.98	183,999.88							
23154	Serpentis Basic Target Guider	23154	68.00	2,051,617.68	6,800,000.30	169,999.99	2,089,160.65	1,500,000.01	6,800,000.30	12.00	9,466,666.67	9,500,000.00	9,400,000.00	50,000.00	9,500,000.00	9,400,000.00							
23155	Serpentis Complex Target Guider	23155	200.00	1,001.21	1,001.25	1,001.16	0.05	1,001.20	1,001.25	93.00	1,103,978.49	1,495,000.00	595,000.00	330,342.25	999,999.99	598,000.00							
23156	Serpentis 3D Scanner Gamut	23156	81.00	2,171,371.81	4,101,000.03	896,911.00	1,350,516.53	1,000,000.01	4,101,000.03	54.00	7,907,185.18	9,944,000.00	6,600,000.00	1,096,542.02	7,999,999.99	6,633,333.33							
23157	Serpentis Multi-tasking Processor	23157	56.00	1,830,005.94	1,830,007.47	1,830,002.00	2.21	1,830,004.00	1,830,007.47	30.00	3,796,666.63	10,999,999.00	3,349,999.99	3,181,390.78	3,925,000.00	3,349,999.99							
23158	Positron Cord	23158	891,564.00	5.72	5.72	5.72	0.00	5.72	5.72	8,033.00	3,653.91	8,495.00	399.97	2,414.61	695.00	399.98							
23159	Auxiliary Parts	23159	985,687.00	13.01	13.01	13.01	0.00	13.01	13.01	5,017.00	238.54	300.00	144.99	61.61	269.48	147.49							
23160	Force Cable	23160	845,687.00	5.75	5.75	5.75	0.00	5.75	5.75	5,545.00	1,355.50	1,399.99	10.00	419.43	1,399.99	938.90							
23161	Elemental Crux	23161	995,955.00	5.29	5.29	5.29	0.00	5.29	5.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
23162	Analog Panel	23162	966,412.00	6.06	6.19	6.06	0.07	6.06	6.06	248.00	2,486.09	2,490.00	2,483.94	2.35	2,484.00	2,483.94							
23163	Current Amplifier	23163	20,000,000.00	0.29	0.29	0.28	0.00	0.29	0.29	1,109.00	388.78	5,000.00	28.50	1,840.71	81.98	28.50							
23164	Second-hand Parts	23164	10,200,000.00	0.35	2.00	0.33	0.78	0.33	0.35	7,654.00	59.33	434.00	35.99	82.12	48.99	43.03							
23165	Heat Depressor	23165	100,000.00	10.01	10.01	10.01	0.00	10.01	10.01	1,585.00	74.96	148.94	25.99	48.21	42.50	41.70							
23166	Internal Bulkhead	23166	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3,358.00	50,066.52	74,800.00	1,995.50	24,010.20	74,800.00	1,995.94							
23167	Mainframe Bit	23167	0.00	0.00	0.00	0.00	0.00	0.00	0.00	293.00	450.45	450.99	450.00	0.50	450.50	450.00							
23168	Yan Jung Info Matrix	23168	30.00	30,005.52	30,005.52	30,005.52	0.00	30,005.52	30,005.52	319.00	786,727.27	795,000.00	748,000.00	22,763.73	794,500.00	748,000.00							
23169	Yan Jung Vellum Etch	23169	500.00	8,800.00	8,800.00	8,800.00	0.00	8,800.00	8,800.00	476.00	195,993.23	485,995.78	79,999.99	123,125.71	199,000.00	86,958.04							
23170	Yan Jung Trigonometric Laws	23170	1,100.00	600.08	600.10	600.08	0.01	600.08	600.10	145.00	67,061.01	90,000.00	29,996.00	18,677.98	69,999.00	35,996.45							
23171	Yan Jung Semiotic Theory	23171	1,300.00	5,866.28	27,999.97	2,000.27	12,264.42	2,063.21	27,999.97	132.00	300,378.77	449,999.00	249,999.95	73,484.35	300,000.00	299,236.63							
23172	Yan Jung Singularity Fact Sheet	23172	6.00	9,000,001.03	9,000,001.03	9,000,001.03	0.00	9,000,001.03	9,000,001.03	12.00	25,591,666.66	25,600,000.00	25,549,999.98	23,570.23	25,600,000.00	25,549,999.98							
