ID	Name	ID	Buy Vol	Buy Avg	Buy Max	Buy Min	Buy StdDev	Buy Median	Buy Percentile	Sell Vol	Sell Avg	Sell Max	Sell Min	Sell StdDev	Sell Median	Sell Percentile							30002187
21073	Sleeper Split Cables	21073	200.00	5,852.51	11,605.00	100.01	5,752.50	5,852.51	11,605.00	86.00	387,882.06	499,997.89	181,998.00	103,687.92	499,997.89	181,998.83							
21074	Talocan Sketch Books	21074	132.00	1,394,317.02	1,410,122.00	373,093.42	488,831.21	1,410,000.00	1,410,122.00	24.00	13,470,708.17	14,957,997.99	13,335,500.00	764,852.89	13,335,500.00	13,335,500.00							
21075	Talocan Molecule Binder	21075	2,000.00	700.03	700.06	700.00	0.03	700.03	700.06	28.00	171,570.97	390,002.07	9,999.99	104,178.17	124,999.00	9,999.99							
21076	Talocan Stasis Inverter	21076	200.00	816.81	874.49	759.13	57.68	816.81	874.49	46.00	339,740.19	775,000.00	285,899.99	147,748.43	285,995.00	285,899.99							
21077	Talocan Info Shards	21077	3,170.00	125.60	139.97	1.15	63.01	128.99	139.97	58.00	456,259.46	1,000,000.00	43,987.97	291,683.78	234,999.00	43,997.43							
21078	Talocan Reflective Sheets	21078	1,060.00	70,012.11	70,013.00	70,012.06	0.47	70,012.06	70,013.00	54.00	777,803.41	885,520.00	300,000.00	155,073.35	885,520.00	325,004.33							
21079	Talocan Perpetual Clock	21079	1,094.00	139.03	139.49	138.99	0.25	138.99	139.49	47.00	84,474.33	148,500.01	11,497.99	58,758.20	129,998.98	11,497.99							
21080	Talocan Solid Atomizer	21080	0.00	0.00	0.00	0.00	0.00	0.00	0.00	92.00	1,016,915.77	2,000,000.00	500,000.00	470,278.93	729,992.50	714,558.58							
21081	Talocan Mechanical Gears	21081	2,120.00	13,315.02	25,200.00	98.33	10,842.13	12,601.67	25,200.00	36.00	823,079.37	1,269,999.98	225,000.00	337,260.59	875,387.00	237,250.00							
21082	Talocan System Interface Unit	21082	170.00	341,568.66	401,010.00	300,000.00	43,456.10	300,000.00	401,010.00	98.00	2,035,938.72	6,000,000.00	999,997.00	1,726,018.38	1,849,450.00	999,999.00							
21084	Talocan Mathematical Schematics	21084	1,200.00	12,003.22	12,003.25	12,003.21	0.02	12,003.21	12,003.25	17.00	633,940.98	1,000,000.00	422,000.00	200,539.28	799,999.37	422,000.00							
21085	Talocan Automation Accounts	21085	300.00	1,979.98	1,979.98	1,979.98	0.00	1,979.98	1,979.98	16.00	388,117.16	890,665.00	229,999.00	247,876.01	245,280.00	229,999.00							
21086	Talocan Partition Plates	21086	1,277.00	16,800.94	73,007.00	1,277.23	30,931.37	1,277.23	73,007.00	196.00	300,382.60	950,000.00	289,999.96	181,484.76	295,000.00	294,888.88							
21087	Talocan Intricate Formulas	21087	363.00	407.28	408.00	405.05	1.22	408.00	408.00	67.00	340,467.01	950,000.00	47,000.00	298,200.17	277,000.00	48,747.25							
21088	Talocan Stasis Deflector	21088	41.00	3,595,967.44	3,626,927.00	3,500,000.00	54,959.86	3,626,923.05	3,626,927.00	23.00	17,732,067.30	35,000,000.00	14,985,500.00	6,947,636.32	15,499,000.00	14,985,500.00							
21089	Talocan Ignition Device	21089	2,000.00	2,600.01	2,600.01	2,600.00	0.01	2,600.01	2,600.01	68.00	1,995,872.78	11,999,350.00	1,090,000.00	3,705,214.98	1,539,999.99	1,513,399.99							
21568	Sleeper Data Interface Protocol	21568	50.00	140,001.00	140,001.00	140,001.00	0.00	140,001.00	140,001.00	3.00	1,119,133.33	1,200,000.00	1,078,699.98	57,181.37	1,078,700.00	1,078,699.98							
21569	Sleeper Profound Research Notes	21569	21.00	63,285,849.13	63,500,204.40	63,000,000.03	235,756.96	63,250,175.08	63,500,204.40	3.00	107,666,616.89	131,998,999.98	94,000,000.00	17,249,153.15	97,000,850.69	94,000,000.00							
21570	Sleeper Manuscripts	21570	135.00	208,784.56	241,112.00	15,728.04	83,757.02	241,099.50	241,112.00	100.00	1,248,950.00	1,248,950.00	1,248,950.00	0.00	1,248,950.00	1,248,950.00							
21571	Sleeper Technical Schematics	21571	25.00	97,719.88	101,000.00	60,000.00	19,327.35	101,000.00	101,000.00	51.00	499,997.98	499,997.99	499,997.90	0.04	499,997.99	499,997.90							
21572	Sleeper Data Crystals	21572	324.00	18,459.11	20,003.00	15,001.05	2,357.71	20,003.00	20,003.00	22.00	869,722.17	1,300,000.00	843,885.00	173,050.46	843,885.00	843,885.00							
21584	Sleeper Micro Circuits	21584	63.00	221,906.95	221,907.00	221,906.01	0.49	221,906.51	221,907.00	35.00	3,165,708.79	69,000,000.00	1,000,000.00	22,411,248.74	1,224,996.98	1,202,491.00							
21585	Sleeper Cryo Batteries	21585	390.00	100,025.06	100,109.00	100,000.04	54.23	100,000.04	100,109.00	61.00	1,504,192.08	16,999,998.00	978,824.57	5,970,638.22	978,827.00	978,824.57							
21586	Sleeper Virtual Energizer	21586	250.00	365,007.90	365,010.00	365,001.05	3.47	365,008.03	365,010.00	33.00	3,046,151.45	4,985,499.00	2,869,995.00	779,717.91	2,937,758.50	2,869,995.00							
21587	Electronic Link	21587	200,000.00	74.02	77.00	71.04	2.98	74.02	77.00	2,022.00	797.55	4,600.00	450.00	1,526.11	499.99	462.09							
21588	Spare Parts	21588	1,200,000.00	14.75	40.00	9.70	15.15	9.70	40.00	642.00	42.65	50.00	40.01	4.08	42.45	40.01							
21589	Power Couplings	21589	1,322,344.00	19.82	54.00	12.20	17.37	12.20	54.00	7,814.00	501.02	593.00	67.00	182.77	593.00	68.32							
21590	Armor Blocks	21590	100,000.00	205.00	205.00	205.00	0.00	205.00	205.00	662.00	574.06	749.98	449.98	120.36	485.00	449.98							
21591	Computer Chips	21591	1,858,298.00	42.20	70.33	33.42	15.59	33.42	70.33	453.00	484.42	748.97	270.30	204.44	595.00	270.30							
21592	Electric Conduit	21592	1,537,255.00	58.09	58.42	56.00	1.12	58.42	58.42	4,822.00	134.33	344.00	91.97	94.81	92.00	91.98							
21593	Mechanic Parts	21593	844,123.00	66.32	68.22	65.05	1.45	65.05	68.22	5,709.00	103.33	199.00	94.98	29.48	100.00	95.00							
21594	Energy Cells	21594	1,700,000.00	55.89	56.00	55.05	0.48	55.53	56.00	8,603.00	297.22	500.00	188.90	107.10	224.98	188.90							
21595	Construction Alloy	21595	300,000.00	55.37	58.05	50.02	4.01	54.04	58.05	1,853.00	112.27	178.99	94.00	35.94	98.96	94.86							
21596	Data Processor	21596	1,136,477.00	15.18	62.33	5.07	27.10	7.06	60.61	1,344.00	154.93	199.96	119.00	27.61	149.99	119.00							
21719	Sleeper Hyperbooster	21719	27.00	1,800,130.10	1,800,135.00	1,800,126.18	4.41	1,800,126.18	1,800,135.00	17.00	10,710,580.47	20,000,000.00	9,489,988.00	3,435,438.06	9,489,988.00	9,489,988.00							
21720	Sleeper Thermal Regulator	21720	47.00	584,470.75	700,000.00	470,000.00	91,730.82	560,003.00	700,000.00	11.00	8,855,520.00	8,855,520.00	8,855,520.00	0.00	8,855,520.00	8,855,520.00							
21721	Sleeper Heat Nullifying Coil	21721	352.00	22,043.61	150,000.00	7,772.41	53,881.98	22,884.00	24,762.56	109.00	5,951,815.60	6,399,999.00	3,029,999.39	1,394,434.84	6,399,999.00	3,029,999.39							
21722	Sleeper Nanite Cluster	21722	170.00	3,061,775.95	3,090,229.01	2,606,666.00	151,962.99	3,090,225.01	3,090,229.01	31.00	9,126,042.02	14,495,499.99	8,644,498.97	1,736,495.17	8,649,984.94	8,644,498.97							
21723	Sleeper Reintegration Control	21723	153.00	306,011.13	600,000.00	300,129.02	129,847.22	300,131.53	311,666.35	33.00	1,816,977.15	5,000,000.00	999,950.00	1,699,851.07	999,990.00	999,988.10							
21724	Guristas Heavy Weapon Console	21724	310.00	779,911.46	980,001.00	7,000.00	456,048.07	980,000.00	980,001.00	31.00	4,646,258.13	6,944,999.99	2,750,001.00	1,294,717.60	6,100,000.00	2,750,001.00							
21725	Guristas Medium Weapon Console	21725	256.00	765,377.38	840,002.00	656,090.00	85,782.19	750,000.00	840,002.00	9.00	3,238,888.88	3,350,000.00	3,099,999.97	122,474.50	3,350,000.00	3,099,999.97							
21726	Guristas Light Weapon Console	21726	219.00	2,348.33	2,357.00	2,257.09	49.95	2,307.05	2,357.00	10.00	2,187,163.91	8,000,000.00	744,999.00	2,163,922.70	1,850,000.00	744,999.00							
21727	Guristas Gravity Focuser	21727	50.00	13,709.95	13,709.95	13,709.95	0.00	13,709.95	13,709.95	45.00	675,173.24	700,000.00	599,989.96	46,520.55	685,525.00	599,989.97							
21728	Guristas Graviton Hardening	21728	665.00	111,188.21	136,001.00	103,000.02	15,556.58	103,000.02	136,001.00	52.00	378,769.23	400,000.00	199,999.99	97,445.74	394,750.00	200,000.00							
21729	Angel Advanced Trigger Mechanism	21729	115.00	6,358.27	7,500.00	6,187.01	656.49	6,187.01	7,500.00	38.00	239,603.79	590,000.00	120,998.98	184,219.02	196,750.00	120,998.99							
21730	Angel Standard Trigger Mechanism	21730	300.00	117.59	117.59	117.59	0.00	117.59	117.59	48.00	2,235,617.56	3,879,999.99	1,949,990.00	619,047.05	1,949,992.45	1,949,990.00							
21731	Angel Simple Trigger Mechanism	21731	37.00	103,056.22	103,326.00	100,000.00	1,567.66	103,326.00	103,326.00	4.00	3,999,999.97	6,999,999.90	1,999,999.98	2,121,320.32	3,500,000.00	1,999,999.98							
21732	Angel Spatial Analyzer	21732	117.00	10,023.55	10,025.00	10,011.00	6.53	10,025.00	10,025.00	20.00	1,264,850.94	2,300,000.00	870,024.00	526,724.61	949,999.96	879,012.00							
21733	Angel Dynamic Calibrator	21733	48.00	3,459,394.99	3,600,026.00	3,100,004.99	220,163.06	3,600,024.01	3,600,026.00	1.00	17,000,000.00	17,000,000.00	17,000,000.00	0.00	17,000,000.00	17,000,000.00							
22428	Redeemer	22428	40.00	748,927,336.89	765,300,000.14	630,000,003.01	29,243,322.30	764,000,000.02	765,300,000.13	15.00	943,656,286.13	1,000,000,000.99	911,998,997.99	31,037,444.11	965,999,684.99	911,998,997.99							
22430	Sin	22430	9.00	824,339,555.77	867,003,000.04	740,999,999.00	54,164,765.18	864,022,502.39	867,003,000.04	23.00	965,025,460.91	1,070,000,000.99	909,978,999.99	53,264,327.09	968,999,999.50	909,979,000.00							
22436	Widow	22436	36.00	932,310,707.34	947,003,018.43	752,999,999.00	33,136,884.05	945,003,003.45	947,003,018.43	15.00	1,216,449,999.89	1,347,999,995.98	1,150,000,000.00	53,731,787.98	1,219,969,990.78	1,150,000,000.00							
22440	Panther	22440	19.00	800,109,038.68	817,001,000.11	721,999,901.21	29,508,275.47	816,500,000.01	817,001,000.11	10.00	1,010,598,039.99	1,269,999,999.98	894,996,899.98	113,287,479.60	1,005,973,919.99	894,996,899.98							
22442	Eos	22442	27.00	297,155,319.14	328,601,000.04	194,999,991.24	43,753,041.63	327,900,005.50	328,601,000.03	30.00	351,185,537.64	368,544,444.44	347,499,999.99	7,170,357.34	347,539,028.97	347,500,000.00							
22444	Sleipnir	22444	25.00	276,932,275.47	310,000,001.04	231,002,001.22	32,095,850.47	296,093,003.00	310,000,001.03	42.00	346,487,306.81	420,000,000.00	328,999,538.62	17,481,820.11	344,939,973.00	328,999,538.62							
22446	Vulture	22446	10.00	266,319,400.02	317,800,000.05	231,999,000.00	40,446,979.29	231,999,000.02	317,800,000.05	16.00	353,928,741.72	394,999,997.00	349,514,399.00	12,941,409.31	349,514,591.49	349,514,399.00							
22448	Absolution	22448	32.00	268,087,952.84	288,199,200.89	201,001,001.55	27,077,105.68	288,092,001.08	288,199,200.89	11.00	334,988,726.52	340,000,000.00	333,000,000.00	2,003,834.76	333,989,999.99	333,000,000.00							
22452	Heretic	22452	61.00	39,612,454.44	41,116,000.01	38,020,021.88	1,378,450.76	38,889,022.00	41,115,567.04	97.00	46,954,826.48	51,000,000.00	43,434,342.92	2,494,590.34	47,493,156.95	43,434,342.92							
22456	Sabre	22456	123.00	42,919,077.84	46,115,005.80	23,500,090.02	6,426,814.79	46,112,008.00	46,115,005.79	132.00	51,474,143.46	58,899,998.90	49,499,999.88	2,269,359.13	50,997,499.19	49,499,999.91							
22460	Eris	22460	38.00	38,446,526.52	42,033,000.08	22,599,999.00	6,425,212.07	42,021,807.52	42,033,000.07	12.00	55,298,083.33	59,999,999.99	52,800,000.00	2,779,412.14	52,900,000.00	52,800,000.00							
22464	Flycatcher	22464	98.00	48,073,333.03	50,465,100.68	28,315,001.21	5,286,652.67	50,351,503.47	50,465,100.68	31.00	72,475,462.85	75,000,000.00	71,987,490.17	832,328.09	71,987,693.69	71,987,490.17							
22466	Astarte	22466	29.00	293,391,294.77	334,092,000.02	202,999,999.03	50,408,075.90	334,081,014.16	334,092,000.02	6.00	496,999,999.17	497,000,000.00	496,999,999.00	0.50	496,999,999.50	496,999,999.00							
22468	Claymore	22468	44.00	251,772,063.37	265,256,002.08	198,998,999.99	18,526,364.26	264,001,000.05	265,256,002.07	18.00	377,617,215.38	524,800,000.00	359,999,999.96	42,630,015.89	363,999,944.00	359,999,999.96							
22470	Nighthawk	22470	13.00	225,181,360.07	283,121,605.37	21,996,554.91	84,593,936.61	234,249,950.27	283,121,605.37	12.00	314,407,494.21	335,000,000.00	311,389,993.97	7,328,485.76	311,389,994.03	311,389,993.97							
22474	Damnation	22474	39.00	255,065,841.19	271,001,000.03	212,999,993.25	17,462,533.76	267,981,000.52	271,001,000.03	12.00	335,483,479.43	409,992,360.99	319,999,479.97	29,528,380.59	319,999,556.86	319,999,479.97							
22544	Hulk	22544	103.00	199,225,758.87	213,008,010.16	110,000,000.00	19,508,981.92	213,007,880.00	213,008,010.15	39.00	259,383,957.87	299,999,997.02	251,999,899.97	11,926,976.02	252,496,999.98	251,999,899.98							
22546	Skiff	22546	59.00	159,729,107.78	164,004,000.09	152,000,150.00	4,801,388.15	164,003,001.68	164,004,000.09	108.00	176,448,289.54	187,997,799.79	173,949,999.91	3,799,059.08	174,921,896.32	173,949,999.92							
22548	Mackinaw	22548	51.00	178,288,913.64	190,200,001.01	142,054,652.10	15,356,702.54	183,450,503.46	190,200,001.00	93.00	205,724,259.42	213,532,498.87	194,555,554.99	5,150,666.26	207,999,993.97	194,555,555.00							
23128	Yan Jung Crystal Cylinder	23128	73.00	704,554.78	1,101,124.00	25,000.00	373,214.29	528,000.65	1,101,124.00	11.00	12,045,454.36	13,999,999.00	11,399,999.99	888,027.67	11,750,000.00	11,399,999.99							
23129	Yan Jung Paradox Box	23129	188.00	151,063.85	300,000.03	20,000.01	131,993.27	20,000.01	300,000.03	38.00	932,333.76	3,279,000.00	789,900.00	1,074,644.85	789,999.00	789,900.00							
23130	Yan Jung Thunder Kite	23130	141.00	401,009.99	401,020.00	401,006.02	5.67	401,006.02	401,020.00	43.00	1,273,232.56	1,650,000.00	1,250,000.00	130,307.94	1,250,000.00	1,250,000.00							
23131	Yan Jung Void Machine	23131	1,040.00	50,090.53	50,092.00	50,090.51	0.66	50,090.51	50,090.53	13.00	28,236,838.46	169,589,449.97	1,475,000.00	80,582,541.75	1,500,000.00	1,475,000.00							
23132	Yan Jung Tachyon Stetoscope	23132	53.00	14,804,868.62	34,000,000.01	5,299,997.94	9,239,465.43	11,006,009.01	34,000,000.01	2.00	45,500,000.00	50,000,000.00	41,000,000.00	4,500,000.00	45,500,000.00	41,000,000.00							
23133	Takmahl Phrenic Appendix	23133	228.00	48,685.30	75,002.04	15,000.00	25,981.49	75,001.51	75,002.04	208.00	1,079,993.82	1,750,007.00	475,000.00	377,107.71	907,000.00	475,000.00							
23134	Takmahl Dynamic Gauge	23134	91.00	4,518,827.84	5,076,063.00	1,261,262.00	1,240,062.17	5,075,024.53	5,076,063.00	24.00	10,610,688.15	13,999,989.00	7,999,999.99	1,734,636.33	10,069,999.99	8,000,000.00							
23135	Takmahl Gyro Ballast	23135	549.00	19.97	19.98	19.97	0.01	19.97	19.98	21.00	54,560.97	129,485.47	19,749.99	37,922.79	29,999.00	19,750.00							
23136	Takmahl Biodroid Controller	23136	100.00	56,600.00	56,600.00	56,600.00	0.00	56,600.00	56,600.00	47.00	1,408,332.28	2,399,000.00	799,999.99	459,697.19	1,397,875.00	816,666.66							
23137	Takmahl Quantum Sphere	23137	66.00	8,342,206.67	8,354,888.00	8,300,000.00	19,098.21	8,354,779.01	8,354,888.00	16.00	38,341,988.75	99,002,111.14	13,849,000.00	23,633,666.15	27,000,000.00	13,849,000.00							
23138	Yan Jung Null Shell	23138	266.00	194,738.30	309,334.00	6,100.02	112,468.46	305,562.03	309,334.00	36.00	6,656,888.89	14,950,000.00	4,715,500.00	4,206,705.65	4,800,000.00	4,715,500.00							
23139	Yan Jung Glass Scale	23139	139.00	316,858.14	1,001,111.00	50,000.01	411,842.71	50,000.01	1,001,111.00	11.00	3,325,454.08	4,790,000.00	2,999,998.97	775,093.03	3,895,000.00	2,999,998.97							
23140	Yan Jung Plenary Wire	23140	430.00	2,905.85	3,155.00	1,055.69	856.30	3,152.50	3,155.00	30.00	8,662,296.33	120,000,000.00	699,950.00	51,645,447.42	699,967.50	699,950.00							
23141	Yan Jung Silk Armor	23141	176.00	28,396.99	30,000.00	28,300.01	735.82	28,300.01	30,000.00	36.00	16,068,102.43	31,869,995.96	298,000.00	11,357,022.59	5,000,000.00	4,706,122.51							
23142	Yan Jung Nano Fabric	23142	210.00	4,705.53	4,707.00	4,704.01	1.24	4,706.00	4,707.00	14.00	496,428.54	499,999.98	450,000.00	23,570.21	499,999.96	450,000.00							
23143	Takmahl Diamond Rod	23143	800.00	12,011.81	12,012.00	12,011.49	0.26	12,011.74	12,012.00	515.00	50,606.96	73,999.00	40,999.00	11,584.70	49,000.00	48,777.44							
23144	Takmahl Cohere Cord	23144	1,250.00	7,011.36	7,013.00	7,011.00	0.82	7,011.00	7,013.00	18.00	1,360,500.83	3,500,000.00	149,999.99	1,188,045.35	937,499.50	149,999.99							
23145	Takmahl Solid Mox	23145	500.00	5,000.00	5,000.00	5,000.00	0.00	5,000.00	5,000.00	259.00	227,420.83	490,000.00	225,999.97	90,858.94	225,999.98	225,999.97							
23146	Takmahl Magnetic Slab	23146	50.00	500.00	500.00	500.00	0.00	500.00	500.00	123.00	176,496.46	199,999.00	60,000.00	39,006.94	199,999.00	62,856.43							
23147	Takmahl Tri-polished Lens	23147	130.00	37,200.47	37,202.00	37,200.01	0.99	37,200.01	37,202.00	10.00	430,399.70	725,000.00	190,000.00	235,262.13	325,000.00	190,000.00							
23148	Blood Raider Limited Ballistic Control	23148	60.00	11,059.00	11,059.00	11,059.00	0.00	11,059.00	11,059.00	139.00	653,230.20	999,999.00	350,000.00	248,294.32	849,500.00	350,000.00							
23149	Blood Raider Regular Ballistic Control	23149	29.00	5,698,817.24	6,000,001.00	5,126,569.00	411,739.56	6,000,000.00	6,000,001.00	14.00	13,500,000.00	20,000,000.00	11,800,000.00	3,822,878.50	11,800,000.00	11,800,000.00							
23150	Blood Raider Extreme Ballistic Control	23150	2,048.00	19,629.06	1,001,001.00	7,739.99	477,043.24	7,740.01	30,973.60	3.00	9,300,000.00	20,000,000.00	3,000,000.00	7,605,699.62	4,900,000.00	3,000,000.00							
23151	Blood Raider Weapon Integration Unit	23151	100.00	20,722.25	20,722.25	20,722.25	0.00	20,722.25	20,722.25	3.00	680,001.33	950,004.00	150,000.00	374,789.79	940,000.00	150,000.00							
23152	Blood Raider Power Redistributor	23152	49.00	10,369,743.80	12,250,005.00	8,500,576.00	1,572,271.39	10,600,000.00	12,250,005.00	13.00	28,862,349.54	34,015,611.00	22,999,994.00	3,611,307.27	29,399,999.50	22,999,994.00							
23153	Serpentis Plain Target Guider	23153	100.00	50,000.00	50,000.00	50,000.00	0.00	50,000.00	50,000.00	60.00	1,599,908.92	2,998,845.00	1,500,000.00	706,363.22	1,500,000.00	1,500,000.00							
23154	Serpentis Basic Target Guider	23154	28.00	6,521,319.01	6,580,056.00	6,031,888.76	219,265.10	6,580,050.01	6,580,056.00	9.00	21,799,999.94	25,000,000.00	13,000,000.00	4,125,833.21	23,800,000.00	13,000,000.00							
23155	Serpentis Complex Target Guider	23155	122.00	369,214.01	457,000.86	350,000.00	50,208.74	350,000.00	457,000.86	8.00	11,803,598.63	24,530,009.05	9,985,540.00	7,272,234.53	17,257,774.53	9,985,540.00							
23156	Serpentis 3D Scanner Gamut	23156	51.00	2,971,803.75	3,000,032.00	2,856,073.01	62,335.50	3,000,030.01	3,000,032.00	7.00	6,815,587.16	7,711,111.11	5,000,000.00	867,313.37	7,000,000.00	5,000,000.00							
23157	Serpentis Multi-tasking Processor	23157	30.00	51,501.15	51,501.15	51,501.15	0.00	51,501.15	51,501.15	5.00	3,099,998.20	3,500,000.00	2,999,996.00	200,000.90	2,999,998.00	2,999,996.00							
23158	Positron Cord	23158	1,188,741.00	11.47	17.00	6.02	4.78	8.00	17.00	23,556.00	4,357.47	5,000.00	43.98	1,573.06	5,000.00	43.99							
23159	Auxiliary Parts	23159	1,000,000.00	32.45	32.45	32.45	0.00	32.45	32.45	18,270.00	86.34	100.00	32.46	17.32	100.00	36.17							
23160	Force Cable	23160	1,349,872.00	46.56	47.99	36.47	5.21	47.99	47.99	6,805.00	80.25	100.00	48.00	16.25	75.00	66.83							
23161	Elemental Crux	23161	1,550,587.00	36.78	38.58	31.52	3.03	38.58	38.58	3,600.00	63.08	200.00	39.91	39.08	58.58	39.92							
23162	Analog Panel	23162	1,566,547.00	39.12	46.25	35.13	5.18	35.13	46.25	2,552.00	117.68	150.00	80.99	31.51	145.50	81.00							
23163	Current Amplifier	23163	1,988,144.00	42.72	49.99	40.68	3.62	40.68	49.99	419.00	51.59	53.99	50.98	1.16	51.00	50.98							
23164	Second-hand Parts	23164	1,411,455.00	35.69	41.33	33.64	3.36	33.64	41.33	1,595.00	57.46	100.00	43.98	19.52	59.98	43.98							
23165	Heat Depressor	23165	1,344,142.00	32.45	36.99	30.98	2.72	30.98	36.99	863.00	70.68	83.98	64.98	7.17	70.00	64.98							
23166	Internal Bulkhead	23166	163,488.00	61.25	64.00	61.00	1.50	61.00	64.00	359.00	332,339.83	349,999.99	330,000.00	9,999.99	340,000.00	330,000.00							
23167	Mainframe Bit	23167	900,477.00	67.55	69.99	66.00	1.63	66.00	69.99	354.00	141.72	160.00	139.78	7.91	139.79	139.78							
23168	Yan Jung Info Matrix	23168	110.00	248,404.70	290,035.00	19,141.00	106,266.92	290,034.86	290,035.00	84.00	6,935,147.27	10,000,000.01	1,834,000.00	3,255,252.77	10,000,000.01	1,834,818.66							
23169	Yan Jung Vellum Etch	23169	210.00	70,514.96	80,077.00	60,006.31	8,024.48	80,041.00	80,077.00	40.00	15,021,146.44	20,000,000.01	1,450,000.00	7,172,735.71	19,999,997.98	1,483,333.33							
23170	Yan Jung Trigonometric Laws	23170	1,437.00	17,552.95	20,000.00	17,005.01	1,106.86	17,005.01	19,016.82	33.00	21,585,494.69	22,010,365.32	15,000,000.00	3,304,717.90	22,010,365.31	15,000,000.00							
23171	Yan Jung Semiotic Theory	23171	1,000.00	31,500.13	31,500.13	31,500.13	0.00	31,500.13	31,500.13	19.00	3,746,841.05	45,000,000.00	1,213,330.00	13,638,914.87	1,213,330.00	1,213,330.00							
23172	Yan Jung Singularity Fact Sheet	23172	39.00	14,568,183.63	16,001,867.00	12,006,001.99	1,996,348.27	14,008,687.78	16,001,867.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
23173	Takmahl Binary Texts	23173	500.00	2,101.02	2,101.02	2,101.02	0.00	2,101.02	2,101.02	274.00	35,476.77	73,998.00	34,736.99	16,041.96	34,749.99	34,736.99							
23174	Takmahl Fractal Sheet	23174	1,126.00	484,597.00	1,687,207.00	361,600.03	449,239.00	361,600.03	1,687,199.97	103.00	10,805,735.92	11,000,000.00	8,998,850.00	866,191.52	11,000,000.00	8,998,850.00							
23175	Takmahl Centrifugal Primer	23175	1,860.00	7,137.52	86,104.00	95.99	37,223.06	95.99	86,103.55	84.00	396,743.73	750,000.00	210,000.00	200,897.95	377,749.50	369,443.40							
23176	Takmahl Geometric Design	23176	50.00	35,001.00	35,001.00	35,001.00	0.00	35,001.00	35,001.00	111.00	350,874.68	645,000.00	200,000.00	124,077.11	345,496.00	342,839.21							
23177	Takmahl Astral Treatment	23177	117.00	676,661.49	4,600,042.00	9,687.99	1,987,678.71	9,687.99	4,600,042.00	10.00	15,188,227.49	18,000,000.00	14,000,000.00	1,249,864.37	14,985,171.50	14,000,000.00							
23757	Archon	23757	11.00	1,042,636,321.82	1,047,000,111.02	1,010,000,000.05	11,460,121.55	1,047,000,026.00	1,047,000,111.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
23911	Thanatos	23911	11.00	956,999,873.63	973,619,035.38	902,002,003.42	22,800,252.60	971,075,000.00	973,619,035.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
23915	Chimera	23915	9.00	944,848,061.92	944,955,331.17	944,100,000.01	265,424.78	944,955,321.00	944,955,331.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
23917	Wyvern	23917	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
24483	Nidhoggur	24483	9.00	882,682,016.02	998,189,463.35	7,500,000.01	309,786,709.52	998,075,053.99	998,189,463.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
24545	Capital Jump Bridge Array	24545	141.00	1,950,354.60	10,000,000.00	149,999.99	4,021,401.09	149,999.99	10,000,000.00	9.00	14,888,887.86	14,999,998.84	14,000,000.00	471,403.97	14,999,998.84	14,000,000.00							
24547	Capital Clone Vat Bay	24547	64.00	2,802,654.17	3,150,001.77	2,620,710.22	229,189.94	2,620,710.22	3,150,001.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
24556	Capital Doomsday Weapon Mount	24556	475.00	32,994.17	70,000.05	6,080.81	31,959.60	6,080.81	70,000.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
24558	Capital Ship Maintenance Bay	24558	205.00	7,639,215.94	7,652,025.79	7,600,006.88	20,710.92	7,652,025.76	7,652,025.76	9.00	14,888,887.99	14,999,999.00	14,000,000.00	471,404.04	14,999,998.97	14,000,000.00							
24560	Capital Corporate Hangar Bay	24560	100.00	7,296,001.98	7,300,000.19	7,200,046.61	43,281.14	7,300,000.09	7,300,000.19	61.00	10,479,850.72	19,799,985.14	9,996,998.55	3,652,910.33	9,998,498.50	9,996,998.55							
24688	Rokh	24688	38.00	193,172,105.78	202,299,100.48	143,999,999.00	12,934,345.87	202,066,000.31	202,299,100.47	19.00	231,862,843.30	298,744,015.15	216,758,789.87	25,058,765.42	227,695,992.14	216,758,789.87							
24690	Hyperion	24690	42.00	210,350,390.47	220,902,067.27	120,000,000.00	22,314,709.67	214,923,200.49	220,902,063.32	27.00	258,743,331.82	344,000,000.00	228,999,998.80	33,097,328.27	245,000,499.50	228,999,998.85							
24692	Abaddon	24692	87.00	187,484,970.49	201,002,001.76	156,999,981.21	12,852,239.97	190,637,006.08	201,002,001.74	32.00	231,630,580.01	257,299,999.89	210,002,001.00	13,310,455.55	234,436,995.61	210,002,001.00							
24694	Maelstrom	24694	13.00	159,817,953.74	185,000,000.00	129,997,998.87	17,394,165.51	177,113,000.01	185,000,000.00	63.00	208,264,758.70	254,999,986.82	189,899,997.00	19,581,078.33	208,999,997.95	189,899,997.83							
24696	Harbinger	24696	75.00	51,878,104.98	53,893,100.04	40,000,000.00	3,795,546.91	53,890,008.63	53,893,100.04	64.00	60,741,537.10	79,998,422.52	57,099,999.98	9,556,211.21	57,498,999.91	57,099,999.98							
